Date,BTC-USD,GC=F,^GSPC
2016-05-05,447.97601318359375,1271.4000244140625,2050.6298828125
2016-05-06,459.6029968261719,1292.9000244140625,2057.139892578125
2016-05-07,458.5360107421875,,
2016-05-08,458.5480041503906,,
2016-05-09,460.4830017089844,1265.5999755859375,2058.68994140625
2016-05-10,450.8949890136719,1263.9000244140625,2084.389892578125
2016-05-11,452.7279968261719,1274.5999755859375,2064.4599609375
2016-05-12,454.7659912109375,1270.300048828125,2064.110107421875
2016-05-13,455.6700134277344,1271.9000244140625,2046.6099853515625
2016-05-14,455.6709899902344,,
2016-05-15,457.5679931640625,,
2016-05-16,454.1629943847656,1273.4000244140625,2066.659912109375
2016-05-17,453.7829895019531,1276.199951171875,2047.2099609375
2016-05-18,454.6189880371094,1273.699951171875,2047.6300048828125
2016-05-19,438.7149963378906,1254.199951171875,2040.0400390625
2016-05-20,442.6759948730469,1252.4000244140625,2052.320068359375
2016-05-21,443.18798828125,,
2016-05-22,439.322998046875,,
2016-05-23,444.1549987792969,1251.0999755859375,2048.0400390625
2016-05-24,445.9809875488281,1228.9000244140625,2076.06005859375
2016-05-25,449.5989990234375,1223.5,2090.5400390625
2016-05-26,453.3840026855469,1220.0999755859375,2090.10009765625
2016-05-27,473.4639892578125,1213.800048828125,2099.06005859375
2016-05-28,530.0399780273438,,
2016-05-29,526.2329711914062,,
2016-05-30,533.864013671875,,
2016-05-31,531.385986328125,1214.800048828125,2096.949951171875
2016-06-01,536.9199829101562,1211.9000244140625,2099.330078125
2016-06-02,537.9719848632812,1209.800048828125,2105.260009765625
2016-06-03,569.1939697265625,1240.0999755859375,2099.1298828125
2016-06-04,572.7269897460938,,
2016-06-05,574.9769897460938,,
2016-06-06,585.5369873046875,1244.5999755859375,2109.409912109375
2016-06-07,576.5969848632812,1244.4000244140625,2112.1298828125
2016-06-08,581.64501953125,1259.800048828125,2119.1201171875
2016-06-09,574.6300048828125,1270.199951171875,2115.47998046875
2016-06-10,577.469970703125,1273.4000244140625,2096.070068359375
2016-06-11,606.7269897460938,,
2016-06-12,672.7839965820312,,
2016-06-13,704.3759765625,1284.4000244140625,2079.06005859375
2016-06-14,685.5590209960938,1285.5999755859375,2075.320068359375
2016-06-15,694.468994140625,1285.800048828125,2071.5
2016-06-16,766.3079833984375,1296.0999755859375,2077.989990234375
2016-06-17,748.9089965820312,1292.5,2071.219970703125
2016-06-18,756.2269897460938,,
2016-06-19,763.781005859375,,
2016-06-20,737.2260131835938,1290.0,2083.25
2016-06-21,666.6519775390625,1270.5,2088.89990234375
2016-06-22,596.1160278320312,1268.0,2085.449951171875
2016-06-23,623.9769897460938,1261.199951171875,2113.320068359375
2016-06-24,665.2990112304688,1320.0,2037.4100341796875
2016-06-25,665.1229858398438,,
2016-06-26,629.3670043945312,,
2016-06-27,655.2750244140625,1322.5,2000.5400390625
2016-06-28,647.0009765625,1315.300048828125,2036.0899658203125
2016-06-29,639.8900146484375,1323.9000244140625,2070.77001953125
2016-06-30,673.3369750976562,1318.4000244140625,2098.860107421875
2016-07-01,676.2960205078125,1336.699951171875,2102.949951171875
2016-07-02,703.7020263671875,,
2016-07-03,658.6640014648438,,
2016-07-04,683.6619873046875,,
2016-07-05,670.6270141601562,1356.4000244140625,2088.550048828125
2016-07-06,677.3309936523438,1364.9000244140625,2099.72998046875
2016-07-07,640.56201171875,1360.0999755859375,2097.89990234375
2016-07-08,666.5230102539062,1356.5999755859375,2129.89990234375
2016-07-09,650.9600219726562,,
2016-07-10,649.3599853515625,,
2016-07-11,647.6589965820312,1355.0,2137.159912109375
2016-07-12,664.551025390625,1334.0999755859375,2152.139892578125
2016-07-13,654.468017578125,1342.4000244140625,2152.429931640625
2016-07-14,658.0780029296875,1331.300048828125,2163.75
2016-07-15,663.2550048828125,1326.5,2161.739990234375
2016-07-16,660.7670288085938,,
2016-07-17,679.458984375,,
2016-07-18,673.1060180664062,1328.4000244140625,2166.889892578125
2016-07-19,672.864013671875,1331.5,2163.780029296875
2016-07-20,665.6849975585938,1318.800048828125,2173.02001953125
2016-07-21,665.0120239257812,1330.5,2165.169921875
2016-07-22,650.6190185546875,1323.0999755859375,2175.030029296875
2016-07-23,655.5560302734375,,
2016-07-24,661.2849731445312,,
2016-07-25,654.0969848632812,1319.300048828125,2168.47998046875
2016-07-26,651.7839965820312,1320.699951171875,2169.179931640625
2016-07-27,654.3519897460938,1326.5999755859375,2166.580078125
2016-07-28,655.0349731445312,1332.300048828125,2170.06005859375
2016-07-29,656.9920043945312,1349.0,2173.60009765625
2016-07-30,655.0469970703125,,
2016-07-31,624.6810302734375,,
2016-08-01,606.27197265625,1351.4000244140625,2170.840087890625
2016-08-02,547.4650268554688,1364.4000244140625,2157.030029296875
2016-08-03,566.35498046875,1356.0999755859375,2163.7900390625
2016-08-04,578.2890014648438,1358.800048828125,2164.25
2016-08-05,575.0430297851562,1336.4000244140625,2182.8701171875
2016-08-06,587.7780151367188,,
2016-08-07,592.6900024414062,,
2016-08-08,591.0540161132812,1333.4000244140625,2180.889892578125
2016-08-09,587.801025390625,1339.0,2181.739990234375
2016-08-10,592.10302734375,1344.300048828125,2175.489990234375
2016-08-11,589.1199951171875,1342.5,2185.7900390625
2016-08-12,587.5590209960938,1335.800048828125,2184.050048828125
2016-08-13,585.5880126953125,,
2016-08-14,570.4730224609375,,
2016-08-15,567.239990234375,1340.300048828125,2190.14990234375
2016-08-16,577.4390258789062,1350.5,2178.14990234375
2016-08-17,573.2160034179688,1342.699951171875,2182.219970703125
2016-08-18,574.3179931640625,1351.199951171875,2187.02001953125
2016-08-19,575.6300048828125,1340.4000244140625,2183.8701171875
2016-08-20,581.697021484375,,
2016-08-21,581.3079833984375,,
2016-08-22,586.7529907226562,1337.699951171875,2182.639892578125
2016-08-23,583.4149780273438,1340.5999755859375,2186.89990234375
2016-08-24,580.1820068359375,1324.4000244140625,2175.43994140625
2016-08-25,577.760986328125,1320.0999755859375,2172.469970703125
2016-08-26,579.6510009765625,1321.5,2169.0400390625
2016-08-27,569.947021484375,,
2016-08-28,573.9119873046875,,
2016-08-29,574.1069946289062,1322.9000244140625,2180.3798828125
2016-08-30,577.5029907226562,1311.699951171875,2176.1201171875
2016-08-31,575.4719848632812,1306.9000244140625,2170.949951171875
2016-09-01,572.302978515625,1312.199951171875,2170.860107421875
2016-09-02,575.5369873046875,1322.0999755859375,2179.97998046875
2016-09-03,598.2119750976562,,
2016-09-04,608.6339721679688,,
2016-09-05,606.5900268554688,,
2016-09-06,610.4359741210938,1349.4000244140625,2186.47998046875
2016-09-07,614.5440063476562,1344.300048828125,2186.159912109375
2016-09-08,626.3159790039062,1336.800048828125,2181.300048828125
2016-09-09,622.8610229492188,1330.0999755859375,2127.81005859375
2016-09-10,623.5089721679688,,
2016-09-11,606.718994140625,,
2016-09-12,608.2429809570312,1321.0,2159.0400390625
2016-09-13,609.2410278320312,1319.0,2127.02001953125
2016-09-14,610.6840209960938,1321.5,2125.77001953125
2016-09-15,607.155029296875,1313.5,2147.260009765625
2016-09-16,606.9730224609375,1305.800048828125,2139.159912109375
2016-09-17,605.9840087890625,,
2016-09-18,609.8740234375,,
2016-09-19,609.2269897460938,1313.5,2139.1201171875
2016-09-20,608.31201171875,1313.699951171875,2139.760009765625
2016-09-21,597.1489868164062,1326.9000244140625,2163.1201171875
2016-09-22,596.2979736328125,1340.4000244140625,2177.179931640625
2016-09-23,602.8419799804688,1337.199951171875,2164.68994140625
2016-09-24,602.625,,
2016-09-25,600.8259887695312,,
2016-09-26,608.0430297851562,1339.699951171875,2146.10009765625
2016-09-27,606.166015625,1325.9000244140625,2159.929931640625
2016-09-28,604.72802734375,1319.4000244140625,2171.3701171875
2016-09-29,605.6929931640625,1321.699951171875,2151.1298828125
2016-09-30,609.7349853515625,1313.300048828125,2168.27001953125
2016-10-01,613.9829711914062,,
2016-10-02,610.8920288085938,,
2016-10-03,612.1329956054688,1309.0,2161.199951171875
2016-10-04,610.2039794921875,1266.300048828125,2150.489990234375
2016-10-05,612.510986328125,1265.199951171875,2159.72998046875
2016-10-06,613.02099609375,1249.800048828125,2160.77001953125
2016-10-07,617.1209716796875,1248.9000244140625,2153.739990234375
2016-10-08,619.1079711914062,,
2016-10-09,616.7520141601562,,
2016-10-10,618.9940185546875,,2163.659912109375
2016-10-11,641.072021484375,1253.0,2136.72998046875
2016-10-12,636.1920166015625,1251.0999755859375,2139.179931640625
2016-10-13,636.7860107421875,1255.0,2132.550048828125
2016-10-14,640.3779907226562,1253.0999755859375,2132.97998046875
2016-10-15,638.64599609375,,
2016-10-16,641.6309814453125,,
2016-10-17,639.1929931640625,1254.4000244140625,2126.5
2016-10-18,637.9600219726562,1260.800048828125,2139.60009765625
2016-10-19,630.52001953125,1267.9000244140625,2144.2900390625
2016-10-20,630.8569946289062,1265.5999755859375,2141.340087890625
2016-10-21,632.8280029296875,1265.9000244140625,2141.159912109375
2016-10-22,657.2940063476562,,
2016-10-23,657.0709838867188,,
2016-10-24,653.760986328125,1262.0,2151.330078125
2016-10-25,657.5880126953125,1271.9000244140625,2143.159912109375
2016-10-26,678.3040161132812,1264.800048828125,2139.429931640625
2016-10-27,688.31298828125,1267.9000244140625,2133.0400390625
2016-10-28,689.6510009765625,1275.5,2126.409912109375
2016-10-29,714.47900390625,,
2016-10-30,701.864013671875,,
2016-10-31,700.9719848632812,1271.5,2126.14990234375
2016-11-01,729.7930297851562,1286.4000244140625,2111.719970703125
2016-11-02,740.8289794921875,1306.800048828125,2097.93994140625
2016-11-03,688.7000122070312,1302.0999755859375,2088.659912109375
2016-11-04,703.2349853515625,1303.300048828125,2085.179931640625
2016-11-05,703.4180297851562,,
2016-11-06,711.52197265625,,
2016-11-07,703.1309814453125,1278.300048828125,2131.52001953125
2016-11-08,709.8480224609375,1273.4000244140625,2139.56005859375
2016-11-09,723.2730102539062,1272.5999755859375,2163.260009765625
2016-11-10,715.5339965820312,1265.5,2167.47998046875
2016-11-11,716.4110107421875,,2164.449951171875
2016-11-12,705.0540161132812,,
2016-11-13,702.031005859375,,
2016-11-14,705.02099609375,1221.199951171875,2164.199951171875
2016-11-15,711.6190185546875,1224.0,2180.389892578125
2016-11-16,744.197998046875,1223.4000244140625,2176.93994140625
2016-11-17,740.9769897460938,1216.5,2187.1201171875
2016-11-18,751.5850219726562,1208.5,2181.89990234375
2016-11-19,751.6160278320312,,
2016-11-20,731.0260009765625,,
2016-11-21,739.2479858398438,1209.5999755859375,2198.179931640625
2016-11-22,751.3469848632812,1211.0,2202.93994140625
2016-11-23,744.593994140625,1189.0999755859375,2204.719970703125
2016-11-24,740.2890014648438,,
2016-11-25,741.6489868164062,1178.199951171875,2213.35009765625
2016-11-26,735.3820190429688,,
2016-11-27,732.0349731445312,,
2016-11-28,735.81298828125,1190.5999755859375,2201.719970703125
2016-11-29,735.60400390625,1187.9000244140625,2204.659912109375
2016-11-30,745.6909790039062,1170.800048828125,2198.81005859375
2016-12-01,756.7739868164062,1166.9000244140625,2191.080078125
2016-12-02,777.9439697265625,1175.0999755859375,2191.949951171875
2016-12-03,771.155029296875,,
2016-12-04,773.8720092773438,,
2016-12-05,758.7000122070312,1174.0,2204.7099609375
2016-12-06,764.2239990234375,1167.5999755859375,2212.22998046875
2016-12-07,768.1320190429688,1175.0,2241.35009765625
2016-12-08,770.8099975585938,1169.800048828125,2246.18994140625
2016-12-09,772.7940063476562,1159.4000244140625,2259.530029296875
2016-12-10,774.6500244140625,,
2016-12-11,769.7310180664062,,
2016-12-12,780.0869750976562,1163.5,2256.9599609375
2016-12-13,780.5560302734375,1156.699951171875,2271.719970703125
2016-12-14,781.4810180664062,1161.300048828125,2253.280029296875
2016-12-15,778.0880126953125,1127.800048828125,2262.030029296875
2016-12-16,784.906982421875,1135.300048828125,2258.070068359375
2016-12-17,790.8289794921875,,
2016-12-18,790.530029296875,,
2016-12-19,792.7139892578125,1140.5,2262.530029296875
2016-12-20,800.8759765625,1131.5,2270.760009765625
2016-12-21,834.281005859375,1131.0999755859375,2265.179931640625
2016-12-22,864.5399780273438,1128.800048828125,2260.9599609375
2016-12-23,921.9840087890625,1131.9000244140625,2263.7900390625
2016-12-24,898.822021484375,,
2016-12-25,896.1829833984375,,
2016-12-26,907.6099853515625,,
2016-12-27,933.197998046875,1137.300048828125,2268.8798828125
2016-12-28,975.9210205078125,1139.4000244140625,2249.919921875
2016-12-29,973.4970092773438,1156.4000244140625,2249.260009765625
2016-12-30,961.2379760742188,1150.0,2238.830078125
2016-12-31,963.7429809570312,,
2017-01-01,998.3250122070312,,
2017-01-02,1021.75,,
2017-01-03,1043.8399658203125,1160.4000244140625,2257.830078125
2017-01-04,1154.72998046875,1163.800048828125,2270.75
2017-01-05,1013.3800048828125,1179.699951171875,2269.0
2017-01-06,902.2009887695312,1171.9000244140625,2276.97998046875
2017-01-07,908.5850219726562,,
2017-01-08,911.198974609375,,
2017-01-09,902.8280029296875,1183.5,2268.89990234375
2017-01-10,907.6790161132812,1184.199951171875,2268.89990234375
2017-01-11,777.7570190429688,1195.5999755859375,2275.320068359375
2017-01-12,804.833984375,1198.9000244140625,2270.43994140625
2017-01-13,823.9840087890625,1195.300048828125,2274.639892578125
2017-01-14,818.4119873046875,,
2017-01-15,821.7979736328125,,
2017-01-16,831.5339965820312,,
2017-01-17,907.93798828125,1212.0,2267.889892578125
2017-01-18,886.6179809570312,1211.300048828125,2271.889892578125
2017-01-19,899.072998046875,1200.9000244140625,2263.68994140625
2017-01-20,895.0260009765625,1204.300048828125,2271.31005859375
2017-01-21,921.7890014648438,,
2017-01-22,924.6729736328125,,
2017-01-23,921.0120239257812,1215.0,2265.199951171875
2017-01-24,892.68701171875,1210.300048828125,2280.070068359375
2017-01-25,901.5419921875,1197.300048828125,2298.3701171875
2017-01-26,917.5859985351562,1189.5,2296.679931640625
2017-01-27,919.75,1188.0999755859375,2294.68994140625
2017-01-28,921.5900268554688,,
2017-01-29,919.4959716796875,,
2017-01-30,920.3820190429688,1193.199951171875,2280.89990234375
2017-01-31,970.4030151367188,1208.5999755859375,2278.8701171875
2017-02-01,989.0230102539062,1205.5999755859375,2279.550048828125
2017-02-02,1011.7999877929688,1216.699951171875,2280.85009765625
2017-02-03,1029.9100341796875,1218.5,2297.419921875
2017-02-04,1042.9000244140625,,
2017-02-05,1027.3399658203125,,
2017-02-06,1038.1500244140625,1230.0,2292.56005859375
2017-02-07,1061.3499755859375,1234.199951171875,2293.080078125
2017-02-08,1063.0699462890625,1237.5999755859375,2294.669921875
2017-02-09,994.3829956054688,1235.0999755859375,2307.8701171875
2017-02-10,988.6740112304688,1234.4000244140625,2316.10009765625
2017-02-11,1004.4500122070312,,
2017-02-12,999.1810302734375,,
2017-02-13,990.6420288085938,1224.4000244140625,2328.25
2017-02-14,1004.5499877929688,1223.9000244140625,2337.580078125
2017-02-15,1007.47998046875,1231.699951171875,2349.25
2017-02-16,1027.43994140625,1240.0,2347.219970703125
2017-02-17,1046.2099609375,1237.5999755859375,2351.159912109375
2017-02-18,1054.4200439453125,,
2017-02-19,1047.8699951171875,,
2017-02-20,1079.97998046875,,
2017-02-21,1115.300048828125,1237.5,2365.3798828125
2017-02-22,1117.43994140625,1232.0,2362.820068359375
2017-02-23,1166.719970703125,1250.199951171875,2363.81005859375
2017-02-24,1173.6800537109375,1256.9000244140625,2367.340087890625
2017-02-25,1143.8399658203125,,
2017-02-26,1165.199951171875,,
2017-02-27,1179.969970703125,1257.4000244140625,2369.75
2017-02-28,1179.969970703125,1252.5999755859375,2363.639892578125
2017-03-01,1222.5,1248.9000244140625,2395.9599609375
2017-03-02,1251.010009765625,1231.9000244140625,2381.919921875
2017-03-03,1274.989990234375,1225.5,2383.1201171875
2017-03-04,1255.1500244140625,,
2017-03-05,1267.1199951171875,,
2017-03-06,1272.8299560546875,1224.5,2375.31005859375
2017-03-07,1223.5400390625,1215.0999755859375,2368.389892578125
2017-03-08,1150.0,1208.5,2362.97998046875
2017-03-09,1188.489990234375,1202.4000244140625,2364.8701171875
2017-03-10,1116.719970703125,1200.699951171875,2372.60009765625
2017-03-11,1175.8299560546875,,
2017-03-12,1221.3800048828125,,
2017-03-13,1231.9200439453125,1202.4000244140625,2373.469970703125
2017-03-14,1240.0,1201.9000244140625,2365.449951171875
2017-03-15,1249.6099853515625,1200.0999755859375,2385.260009765625
2017-03-16,1187.81005859375,1226.5,2381.3798828125
2017-03-17,1100.22998046875,1229.800048828125,2378.25
2017-03-18,973.8179931640625,,
2017-03-19,1036.739990234375,,
2017-03-20,1054.22998046875,1233.5999755859375,2373.469970703125
2017-03-21,1120.5400390625,1246.0999755859375,2344.02001953125
2017-03-22,1049.1400146484375,1249.300048828125,2348.449951171875
2017-03-23,1038.5899658203125,1246.9000244140625,2345.9599609375
2017-03-24,937.52001953125,1248.199951171875,2343.97998046875
2017-03-25,972.7789916992188,,
2017-03-26,966.7249755859375,,
2017-03-27,1045.77001953125,1255.4000244140625,2341.590087890625
2017-03-28,1047.1500244140625,1255.300048828125,2358.570068359375
2017-03-29,1039.969970703125,1253.4000244140625,2361.1298828125
2017-03-30,1026.4300537109375,1245.0,2368.06005859375
2017-03-31,1071.7900390625,1247.300048828125,2362.719970703125
2017-04-01,1080.5,,
2017-04-02,1102.1700439453125,,
2017-04-03,1143.81005859375,1250.800048828125,2358.840087890625
2017-04-04,1133.25,1255.0,2360.159912109375
2017-04-05,1124.780029296875,1245.4000244140625,2352.949951171875
2017-04-06,1182.6800537109375,1250.300048828125,2357.489990234375
2017-04-07,1176.9000244140625,1254.300048828125,2355.5400390625
2017-04-08,1175.949951171875,,
2017-04-09,1187.8699951171875,,
2017-04-10,1187.1300048828125,1251.0999755859375,2357.159912109375
2017-04-11,1205.010009765625,1271.199951171875,2353.780029296875
2017-04-12,1200.3699951171875,1275.300048828125,2344.929931640625
2017-04-13,1169.280029296875,1285.9000244140625,2328.949951171875
2017-04-14,1167.5400390625,,
2017-04-15,1172.52001953125,,
2017-04-16,1182.93994140625,,
2017-04-17,1193.9100341796875,1289.4000244140625,2349.010009765625
2017-04-18,1211.6700439453125,1291.699951171875,2342.18994140625
2017-04-19,1210.2900390625,1281.4000244140625,2338.169921875
2017-04-20,1229.0799560546875,1281.9000244140625,2355.840087890625
2017-04-21,1222.050048828125,1287.4000244140625,2348.68994140625
2017-04-22,1231.7099609375,,
2017-04-23,1207.2099609375,,
2017-04-24,1250.1500244140625,1275.800048828125,2374.14990234375
2017-04-25,1265.489990234375,1265.5999755859375,2388.610107421875
2017-04-26,1281.0799560546875,1262.0999755859375,2387.449951171875
2017-04-27,1317.72998046875,1263.699951171875,2388.77001953125
2017-04-28,1316.47998046875,1266.0999755859375,2384.199951171875
2017-04-29,1321.7900390625,,
2017-04-30,1347.8900146484375,,
2017-05-01,1421.5999755859375,1253.300048828125,2388.330078125
2017-05-02,1452.8199462890625,1255.0999755859375,2391.169921875
2017-05-03,1490.0899658203125,1246.4000244140625,2388.1298828125
2017-05-04,1537.6700439453125,1226.5,2389.52001953125
2017-05-05,1555.449951171875,1224.800048828125,2399.2900390625
2017-05-06,1578.800048828125,,
2017-05-07,1596.7099609375,,
2017-05-08,1723.3499755859375,1225.300048828125,2399.3798828125
2017-05-09,1755.3599853515625,1214.300048828125,2396.919921875
2017-05-10,1787.1300048828125,1217.300048828125,2399.6298828125
2017-05-11,1848.5699462890625,1222.699951171875,2394.43994140625
2017-05-12,1724.239990234375,1226.199951171875,2390.89990234375
2017-05-13,1804.9100341796875,,
2017-05-14,1808.9100341796875,,
2017-05-15,1738.4300537109375,1228.5999755859375,2402.320068359375
2017-05-16,1734.449951171875,1235.0,2400.669921875
2017-05-17,1839.0899658203125,1257.5,2357.030029296875
2017-05-18,1888.6500244140625,1251.699951171875,2365.719970703125
2017-05-19,1987.7099609375,1252.699951171875,2381.72998046875
2017-05-20,2084.72998046875,,
2017-05-21,2041.199951171875,,
2017-05-22,2173.39990234375,1260.699951171875,2394.02001953125
2017-05-23,2320.419921875,1254.800048828125,2398.419921875
2017-05-24,2443.639892578125,1252.4000244140625,2404.389892578125
2017-05-25,2304.97998046875,1255.800048828125,2415.070068359375
2017-05-26,2202.419921875,1267.5999755859375,2415.820068359375
2017-05-27,2038.8699951171875,,
2017-05-28,2155.800048828125,,
2017-05-29,2255.610107421875,,
2017-05-30,2175.469970703125,1262.0999755859375,2412.909912109375
2017-05-31,2286.409912109375,1272.0,2411.800048828125
2017-06-01,2407.8798828125,1267.0,2430.06005859375
2017-06-02,2488.550048828125,1276.800048828125,2439.070068359375
2017-06-03,2515.35009765625,,
2017-06-04,2511.81005859375,,
2017-06-05,2686.81005859375,1279.300048828125,2436.10009765625
2017-06-06,2863.199951171875,1294.4000244140625,2429.330078125
2017-06-07,2732.159912109375,1290.0999755859375,2433.139892578125
2017-06-08,2805.6201171875,1276.300048828125,2433.7900390625
2017-06-09,2823.81005859375,1268.5,2431.77001953125
2017-06-10,2947.7099609375,,
2017-06-11,2958.110107421875,,
2017-06-12,2659.6298828125,1266.0999755859375,2429.389892578125
2017-06-13,2717.02001953125,1265.800048828125,2440.35009765625
2017-06-14,2506.3701171875,1272.800048828125,2437.919921875
2017-06-15,2464.580078125,1252.199951171875,2432.4599609375
2017-06-16,2518.56005859375,1254.0,2433.14990234375
2017-06-17,2655.8798828125,,
2017-06-18,2548.2900390625,,
2017-06-19,2589.60009765625,1244.199951171875,2453.4599609375
2017-06-20,2721.7900390625,1241.0,2437.030029296875
2017-06-21,2689.10009765625,1243.4000244140625,2435.610107421875
2017-06-22,2705.409912109375,1247.5999755859375,2434.5
2017-06-23,2744.909912109375,1256.199951171875,2438.300048828125
2017-06-24,2608.719970703125,,
2017-06-25,2589.409912109375,,
2017-06-26,2478.449951171875,1246.300048828125,2439.070068359375
2017-06-27,2552.449951171875,1246.4000244140625,2419.3798828125
2017-06-28,2574.7900390625,1248.0,2440.68994140625
2017-06-29,2539.320068359375,1244.199951171875,2419.699951171875
2017-06-30,2480.840087890625,1240.699951171875,2423.409912109375
2017-07-01,2434.550048828125,,
2017-07-02,2506.469970703125,,
2017-07-03,2564.06005859375,1217.9000244140625,2429.010009765625
2017-07-04,2601.639892578125,,
2017-07-05,2601.989990234375,1220.4000244140625,2432.5400390625
2017-07-06,2608.56005859375,1222.199951171875,2409.75
2017-07-07,2518.659912109375,1208.5999755859375,2425.179931640625
2017-07-08,2571.340087890625,,
2017-07-09,2518.43994140625,,
2017-07-10,2372.56005859375,1212.0999755859375,2427.429931640625
2017-07-11,2337.7900390625,1213.5999755859375,2425.530029296875
2017-07-12,2398.840087890625,1218.0999755859375,2443.25
2017-07-13,2357.89990234375,1216.300048828125,2447.830078125
2017-07-14,2233.340087890625,1226.5999755859375,2459.27001953125
2017-07-15,1998.8599853515625,,
2017-07-16,1929.8199462890625,,
2017-07-17,2228.409912109375,1232.800048828125,2459.139892578125
2017-07-18,2318.8798828125,1241.0999755859375,2460.610107421875
2017-07-19,2273.429931640625,1241.199951171875,2473.830078125
2017-07-20,2817.60009765625,1244.800048828125,2473.449951171875
2017-07-21,2667.760009765625,1254.300048828125,2472.5400390625
2017-07-22,2810.1201171875,,
2017-07-23,2730.39990234375,,
2017-07-24,2754.860107421875,1253.9000244140625,2469.909912109375
2017-07-25,2576.47998046875,1251.699951171875,2477.1298828125
2017-07-26,2529.449951171875,1249.0,2477.830078125
2017-07-27,2671.780029296875,1259.5999755859375,2475.419921875
2017-07-28,2809.010009765625,1268.4000244140625,2472.10009765625
2017-07-29,2726.449951171875,,
2017-07-30,2757.179931640625,,
2017-07-31,2875.340087890625,1266.5999755859375,2470.300048828125
2017-08-01,2718.260009765625,1272.5999755859375,2476.35009765625
2017-08-02,2710.669921875,1271.800048828125,2477.570068359375
2017-08-03,2804.72998046875,1267.800048828125,2472.159912109375
2017-08-04,2895.889892578125,1258.300048828125,2476.830078125
2017-08-05,3252.909912109375,,
2017-08-06,3213.93994140625,,
2017-08-07,3378.93994140625,1258.199951171875,2480.909912109375
2017-08-08,3419.93994140625,1256.4000244140625,2474.919921875
2017-08-09,3342.469970703125,1273.0,2474.02001953125
2017-08-10,3381.280029296875,1283.699951171875,2438.2099609375
2017-08-11,3650.6201171875,1287.699951171875,2441.320068359375
2017-08-12,3884.7099609375,,
2017-08-13,4073.260009765625,,
2017-08-14,4325.1298828125,1284.199951171875,2465.840087890625
2017-08-15,4181.93017578125,1273.699951171875,2464.610107421875
2017-08-16,4376.6298828125,1276.9000244140625,2468.110107421875
2017-08-17,4331.68994140625,1286.4000244140625,2430.010009765625
2017-08-18,4160.6201171875,1285.699951171875,2425.550048828125
2017-08-19,4193.7001953125,,
2017-08-20,4087.659912109375,,
2017-08-21,4001.739990234375,1290.800048828125,2428.3701171875
2017-08-22,4100.52001953125,1285.0999755859375,2452.510009765625
2017-08-23,4151.52001953125,1288.9000244140625,2444.0400390625
2017-08-24,4334.68017578125,1286.5,2438.969970703125
2017-08-25,4371.60009765625,1292.5,2443.050048828125
2017-08-26,4352.39990234375,,
2017-08-27,4382.8798828125,,
2017-08-28,4382.66015625,1309.699951171875,2444.239990234375
2017-08-29,4579.02001953125,1313.0999755859375,2446.300048828125
2017-08-30,4565.2998046875,1308.0999755859375,2457.590087890625
2017-08-31,4703.39013671875,1316.199951171875,2471.64990234375
2017-09-01,4892.009765625,1324.5,2476.550048828125
2017-09-02,4578.77001953125,,
2017-09-03,4582.9599609375,,
2017-09-04,4236.31005859375,,
2017-09-05,4376.52978515625,1339.199951171875,2457.85009765625
2017-09-06,4597.1201171875,1333.9000244140625,2465.5400390625
2017-09-07,4599.8798828125,1345.0999755859375,2465.10009765625
2017-09-08,4228.75,1346.0,2461.429931640625
2017-09-09,4226.06005859375,,
2017-09-10,4122.93994140625,,
2017-09-11,4161.27001953125,1331.0,2488.110107421875
2017-09-12,4130.81005859375,1328.0,2496.47998046875
2017-09-13,3882.590087890625,1323.4000244140625,2498.3701171875
2017-09-14,3154.949951171875,1324.699951171875,2495.6201171875
2017-09-15,3637.52001953125,1320.4000244140625,2500.22998046875
2017-09-16,3625.0400390625,,
2017-09-17,3582.8798828125,,
2017-09-18,4065.199951171875,1306.300048828125,2503.8701171875
2017-09-19,3924.969970703125,1306.199951171875,2506.64990234375
2017-09-20,3905.949951171875,1312.0,2508.239990234375
2017-09-21,3631.0400390625,1290.5999755859375,2500.60009765625
2017-09-22,3630.699951171875,1293.300048828125,2502.219970703125
2017-09-23,3792.39990234375,,
2017-09-24,3682.840087890625,,
2017-09-25,3926.070068359375,1306.800048828125,2496.659912109375
2017-09-26,3892.35009765625,1297.0,2496.840087890625
2017-09-27,4200.669921875,1283.4000244140625,2507.0400390625
2017-09-28,4174.72998046875,1285.5,2510.06005859375
2017-09-29,4163.06982421875,1281.5,2519.360107421875
2017-09-30,4338.7099609375,,
2017-10-01,4403.740234375,,
2017-10-02,4409.31982421875,1272.699951171875,2529.1201171875
2017-10-03,4317.47998046875,1271.5,2534.580078125
2017-10-04,4229.35986328125,1273.699951171875,2537.739990234375
2017-10-05,4328.41015625,1269.9000244140625,2552.070068359375
2017-10-06,4370.81005859375,1271.5999755859375,2549.330078125
2017-10-07,4426.89013671875,,
2017-10-08,4610.47998046875,,
2017-10-09,4772.02001953125,1281.800048828125,2544.72998046875
2017-10-10,4781.990234375,1290.5999755859375,2550.639892578125
2017-10-11,4826.47998046875,1285.800048828125,2555.239990234375
2017-10-12,5446.91015625,1293.300048828125,2550.929931640625
2017-10-13,5647.2099609375,1301.5,2553.169921875
2017-10-14,5831.7900390625,,
2017-10-15,5678.18994140625,,
2017-10-16,5725.58984375,1299.9000244140625,2557.639892578125
2017-10-17,5605.509765625,1283.0,2559.360107421875
